"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
211,97,"GIN","Guinea",6,"Labé",23,"Labé",211,"Unknown","Sub-prefecture","Sub-prefecture",NA,NA
212,97,"GIN","Guinea",6,"Labé",24,"Mali",212,"Balaki","Sub-prefecture","Sub-prefecture",NA,NA
213,97,"GIN","Guinea",6,"Labé",24,"Mali",213,"Donghol-Sigon","Sub-prefecture","Sub-prefecture",NA,NA
214,97,"GIN","Guinea",6,"Labé",24,"Mali",214,"Dougountouny","Sub-prefecture","Sub-prefecture",NA,NA
215,97,"GIN","Guinea",6,"Labé",24,"Mali",215,"Fougou","Sub-prefecture","Sub-prefecture",NA,NA
216,97,"GIN","Guinea",6,"Labé",24,"Mali",216,"Gayah","Sub-prefecture","Sub-prefecture",NA,NA
217,97,"GIN","Guinea",6,"Labé",24,"Mali",217,"Hidayatou","Sub-prefecture","Sub-prefecture",NA,NA
218,97,"GIN","Guinea",6,"Labé",24,"Mali",218,"Lébékéren","Sub-prefecture","Sub-prefecture",NA,NA
219,97,"GIN","Guinea",6,"Labé",24,"Mali",219,"Madina-Wora","Sub-prefecture","Sub-prefecture",NA,NA
220,97,"GIN","Guinea",6,"Labé",24,"Mali",220,"Mali-Centre","Sub-prefecture","Sub-prefecture",NA,NA
221,97,"GIN","Guinea",6,"Labé",24,"Mali",221,"Salambandé","Sub-prefecture","Sub-prefecture",NA,NA
222,97,"GIN","Guinea",6,"Labé",24,"Mali",222,"Téliré","Sub-prefecture","Sub-prefecture",NA,NA
223,97,"GIN","Guinea",6,"Labé",24,"Mali",223,"Touba","Sub-prefecture","Sub-prefecture",NA,NA
224,97,"GIN","Guinea",6,"Labé",24,"Mali",224,"Yimbéring","Sub-prefecture","Sub-prefecture",NA,NA
225,97,"GIN","Guinea",6,"Labé",25,"Tougué",225,"Fatako","Sub-prefecture","Sub-prefecture",NA,NA
226,97,"GIN","Guinea",6,"Labé",25,"Tougué",226,"Fello-Koundoua","Sub-prefecture","Sub-prefecture",NA,NA
227,97,"GIN","Guinea",6,"Labé",25,"Tougué",227,"Kansangui","Sub-prefecture","Sub-prefecture",NA,NA
228,97,"GIN","Guinea",6,"Labé",25,"Tougué",228,"Koïn","Sub-prefecture","Sub-prefecture",NA,NA
229,97,"GIN","Guinea",6,"Labé",25,"Tougué",229,"Kolangui","Sub-prefecture","Sub-prefecture",NA,NA
230,97,"GIN","Guinea",6,"Labé",25,"Tougué",230,"Kollet","Sub-prefecture","Sub-prefecture",NA,NA
231,97,"GIN","Guinea",6,"Labé",25,"Tougué",231,"Konah","Sub-prefecture","Sub-prefecture",NA,NA
232,97,"GIN","Guinea",6,"Labé",25,"Tougué",232,"Kouratongo","Sub-prefecture","Sub-prefecture",NA,NA
233,97,"GIN","Guinea",6,"Labé",25,"Tougué",233,"Tangali","Sub-prefecture","Sub-prefecture",NA,NA
234,97,"GIN","Guinea",6,"Labé",25,"Tougué",234,"Tougué-Centre","Sub-prefecture","Sub-prefecture",NA,NA
235,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",235,"Bodié","Sub-prefecture","Sub-prefecture",NA,NA
236,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",236,"Dalaba-Centre","Sub-prefecture","Sub-prefecture",NA,NA
237,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",237,"Ditinn","Sub-prefecture","Sub-prefecture",NA,NA
238,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",238,"Kébali","Sub-prefecture","Sub-prefecture",NA,NA
239,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",239,"Kaala","Sub-prefecture","Sub-prefecture",NA,NA
240,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",240,"Kankalabé","Sub-prefecture","Sub-prefecture",NA,NA
241,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",241,"Koba","Sub-prefecture","Sub-prefecture",NA,NA
242,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",242,"Mafara","Sub-prefecture","Sub-prefecture",NA,NA
243,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",243,"Mitty","Sub-prefecture","Sub-prefecture",NA,NA
244,97,"GIN","Guinea",7,"Mamou",26,"Dalaba",244,"Mombéyah","Sub-prefecture","Sub-prefecture",NA,NA
245,97,"GIN","Guinea",7,"Mamou",27,"Mamou",245,"Bouliwel","Sub-prefecture","Sub-prefecture",NA,NA
246,97,"GIN","Guinea",7,"Mamou",27,"Mamou",246,"Dounet","Sub-prefecture","Sub-prefecture",NA,NA
247,97,"GIN","Guinea",7,"Mamou",27,"Mamou",247,"Gongoret","Sub-prefecture","Sub-prefecture",NA,NA
248,97,"GIN","Guinea",7,"Mamou",27,"Mamou",248,"Kégnéko","Sub-prefecture","Sub-prefecture",NA,NA
249,97,"GIN","Guinea",7,"Mamou",27,"Mamou",249,"Konkouré","Sub-prefecture","Sub-prefecture",NA,NA
250,97,"GIN","Guinea",7,"Mamou",27,"Mamou",250,"Mamou-Centre","Sub-prefecture","Sub-prefecture",NA,NA
251,97,"GIN","Guinea",7,"Mamou",27,"Mamou",251,"Nyagara","Sub-prefecture","Sub-prefecture",NA,NA
252,97,"GIN","Guinea",7,"Mamou",27,"Mamou",252,"Ouré-Kaba","Sub-prefecture","Sub-prefecture",NA,NA
253,97,"GIN","Guinea",7,"Mamou",27,"Mamou",253,"Porédaka","Sub-prefecture","Sub-prefecture",NA,NA
254,97,"GIN","Guinea",7,"Mamou",27,"Mamou",254,"Saramoussayah","Sub-prefecture","Sub-prefecture",NA,NA
255,97,"GIN","Guinea",7,"Mamou",27,"Mamou",255,"Soyah","Sub-prefecture","Sub-prefecture",NA,NA
256,97,"GIN","Guinea",7,"Mamou",27,"Mamou",256,"Téguéréyah","Sub-prefecture","Sub-prefecture",NA,NA
257,97,"GIN","Guinea",7,"Mamou",27,"Mamou",257,"Timbo","Sub-prefecture","Sub-prefecture",NA,NA
258,97,"GIN","Guinea",7,"Mamou",27,"Mamou",258,"Tolo","Sub-prefecture","Sub-prefecture",NA,NA
259,97,"GIN","Guinea",7,"Mamou",28,"Pita",259,"Bantignel","Sub-prefecture","Sub-prefecture",NA,NA
260,97,"GIN","Guinea",7,"Mamou",28,"Pita",260,"Bourouwal-Tappé","Sub-prefecture","Sub-prefecture",NA,NA
261,97,"GIN","Guinea",7,"Mamou",28,"Pita",261,"Dongol-Touma","Sub-prefecture","Sub-prefecture",NA,NA
262,97,"GIN","Guinea",7,"Mamou",28,"Pita",262,"Gongore","Sub-prefecture","Sub-prefecture",NA,NA
263,97,"GIN","Guinea",7,"Mamou",28,"Pita",263,"Ley-Miro","Sub-prefecture","Sub-prefecture",NA,NA
264,97,"GIN","Guinea",7,"Mamou",28,"Pita",264,"Maci","Sub-prefecture","Sub-prefecture",NA,NA
265,97,"GIN","Guinea",7,"Mamou",28,"Pita",265,"Ninguélandé","Sub-prefecture","Sub-prefecture",NA,NA
266,97,"GIN","Guinea",7,"Mamou",28,"Pita",266,"Pita-Centre","Sub-prefecture","Sub-prefecture",NA,NA
267,97,"GIN","Guinea",7,"Mamou",28,"Pita",267,"Sangaréah","Sub-prefecture","Sub-prefecture",NA,NA
268,97,"GIN","Guinea",7,"Mamou",28,"Pita",268,"Sintali","Sub-prefecture","Sub-prefecture",NA,NA
269,97,"GIN","Guinea",7,"Mamou",28,"Pita",269,"Timbi-Madina","Sub-prefecture","Sub-prefecture",NA,NA
270,97,"GIN","Guinea",7,"Mamou",28,"Pita",270,"Timbi-Touni","Sub-prefecture","Sub-prefecture",NA,NA
271,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",271,"Beyla-Centre","Sub-prefecture","Sub-prefecture",NA,NA
272,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",272,"Boola","Sub-prefecture","Sub-prefecture",NA,NA
273,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",273,"Diaraguéréla","Sub-prefecture","Sub-prefecture",NA,NA
274,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",274,"Diassodou","Sub-prefecture","Sub-prefecture",NA,NA
275,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",275,"Fouala","Sub-prefecture","Sub-prefecture",NA,NA
276,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",276,"Gbakédou","Sub-prefecture","Sub-prefecture",NA,NA
277,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",277,"Gbessoba","Sub-prefecture","Sub-prefecture",NA,NA
278,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",278,"Karala","Sub-prefecture","Sub-prefecture",NA,NA
279,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",279,"Koumandou","Sub-prefecture","Sub-prefecture",NA,NA
280,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",280,"Moussadou","Sub-prefecture","Sub-prefecture",NA,NA
281,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",281,"Nionsomoridou","Sub-prefecture","Sub-prefecture",NA,NA
282,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",282,"Samana","Sub-prefecture","Sub-prefecture",NA,NA
283,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",283,"Sinko","Sub-prefecture","Sub-prefecture",NA,NA
284,97,"GIN","Guinea",8,"Nzérékoré",29,"Beyla",284,"Sokourala","Sub-prefecture","Sub-prefecture",NA,NA
285,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",285,"Bolodou","Sub-prefecture","Sub-prefecture",NA,NA
286,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",286,"Fangamadou","Sub-prefecture","Sub-prefecture",NA,NA
287,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",287,"Guéckédou-Centre","Sub-prefecture","Sub-prefecture",NA,NA
288,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",288,"Guendembou","Sub-prefecture","Sub-prefecture",NA,NA
289,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",289,"Kassadou","Sub-prefecture","Sub-prefecture",NA,NA
290,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",290,"Koundou","Sub-prefecture","Sub-prefecture",NA,NA
291,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",291,"Nongoa","Sub-prefecture","Sub-prefecture",NA,NA
292,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",292,"Ouendé-Kénéma","Sub-prefecture","Sub-prefecture",NA,NA
293,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",293,"Tékoulo","Sub-prefecture","Sub-prefecture",NA,NA
294,97,"GIN","Guinea",8,"Nzérékoré",30,"Guéckédou",294,"Termessadou-Dibo","Sub-prefecture","Sub-prefecture",NA,NA
295,97,"GIN","Guinea",8,"Nzérékoré",31,"Lola",295,"Bossou","Sub-prefecture","Sub-prefecture",NA,NA
296,97,"GIN","Guinea",8,"Nzérékoré",31,"Lola",296,"Foumbadou","Sub-prefecture","Sub-prefecture",NA,NA
297,97,"GIN","Guinea",8,"Nzérékoré",31,"Lola",297,"Gama-Béréma","Sub-prefecture","Sub-prefecture",NA,NA
298,97,"GIN","Guinea",8,"Nzérékoré",31,"Lola",298,"Guéassou","Sub-prefecture","Sub-prefecture",NA,NA
299,97,"GIN","Guinea",8,"Nzérékoré",31,"Lola",299,"Kokota","Sub-prefecture","Sub-prefecture",NA,NA
300,97,"GIN","Guinea",8,"Nzérékoré",31,"Lola",300,"Lainé","Sub-prefecture","Sub-prefecture",NA,NA
301,97,"GIN","Guinea",8,"Nzérékoré",31,"Lola",301,"Lola-Centre","Sub-prefecture","Sub-prefecture",NA,NA
302,97,"GIN","Guinea",8,"Nzérékoré",31,"Lola",302,"N'Zoo","Sub-prefecture","Sub-prefecture",NA,NA
303,97,"GIN","Guinea",8,"Nzérékoré",31,"Lola",303,"Tounkarata","Sub-prefecture","Sub-prefecture",NA,NA
304,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",304,"Balizia","Sub-prefecture","Sub-prefecture",NA,NA
305,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",305,"Binikala","Sub-prefecture","Sub-prefecture",NA,NA
306,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",306,"Bofossou","Sub-prefecture","Sub-prefecture",NA,NA
307,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",307,"Daro","Sub-prefecture","Sub-prefecture",NA,NA
308,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",308,"Fassankoni","Sub-prefecture","Sub-prefecture",NA,NA
309,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",309,"Kouankan","Sub-prefecture","Sub-prefecture",NA,NA
310,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",310,"Koyamah","Sub-prefecture","Sub-prefecture",NA,NA
311,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",311,"Macenta-Centre","Sub-prefecture","Sub-prefecture",NA,NA
312,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",312,"N'Zébéla","Sub-prefecture","Sub-prefecture",NA,NA
313,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",313,"Ourémaï","Sub-prefecture","Sub-prefecture",NA,NA
314,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",314,"Panziazou","Sub-prefecture","Sub-prefecture",NA,NA
315,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",315,"Sérédou","Sub-prefecture","Sub-prefecture",NA,NA
316,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",316,"Sengbédou","Sub-prefecture","Sub-prefecture",NA,NA
317,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",317,"Vassérédou","Sub-prefecture","Sub-prefecture",NA,NA
318,97,"GIN","Guinea",8,"Nzérékoré",32,"Macenta",318,"Watanka","Sub-prefecture","Sub-prefecture",NA,NA
319,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",319,"Bounouma","Sub-prefecture","Sub-prefecture",NA,NA
320,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",320,"Gouécké","Sub-prefecture","Sub-prefecture",NA,NA
321,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",321,"Kobéla","Sub-prefecture","Sub-prefecture",NA,NA
322,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",322,"Koropara","Sub-prefecture","Sub-prefecture",NA,NA
323,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",323,"Koulé","Sub-prefecture","Sub-prefecture",NA,NA
324,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",324,"N'Zérékoré-Centre","Sub-prefecture","Sub-prefecture",NA,NA
325,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",325,"Palé","Sub-prefecture","Sub-prefecture",NA,NA
326,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",326,"Samoé","Sub-prefecture","Sub-prefecture",NA,NA
327,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",327,"Soulouta","Sub-prefecture","Sub-prefecture",NA,NA
328,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",328,"Womey","Sub-prefecture","Sub-prefecture",NA,NA
329,97,"GIN","Guinea",8,"Nzérékoré",33,"Nzérékoré",329,"Yalenzou","Sub-prefecture","Sub-prefecture",NA,NA
330,97,"GIN","Guinea",8,"Nzérékoré",34,"Yamou",330,"Banié","Sub-prefecture","Sub-prefecture",NA,NA
331,97,"GIN","Guinea",8,"Nzérékoré",34,"Yamou",331,"Bheeta","Sub-prefecture","Sub-prefecture",NA,NA
332,97,"GIN","Guinea",8,"Nzérékoré",34,"Yamou",332,"Bignamou","Sub-prefecture","Sub-prefecture",NA,NA
333,97,"GIN","Guinea",8,"Nzérékoré",34,"Yamou",333,"Bowé","Sub-prefecture","Sub-prefecture",NA,NA
334,97,"GIN","Guinea",8,"Nzérékoré",34,"Yamou",334,"Diécké","Sub-prefecture","Sub-prefecture",NA,NA
335,97,"GIN","Guinea",8,"Nzérékoré",34,"Yamou",335,"Péla","Sub-prefecture","Sub-prefecture",NA,NA
336,97,"GIN","Guinea",8,"Nzérékoré",34,"Yamou",336,"Yomou-Centre","Sub-prefecture","Sub-prefecture",NA,NA
