"OBJECTID","ID_0","ISO","NAME_0","OBJECTID_1","ISO3","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","POP2000","SQKM","POPSQKM","UNREGION1","UNREGION2","DEVELOPING","CIS","Transition","OECD","WBREGION","WBINCOME","WBDEBT","WBOTHER","CEEAC","CEMAC","CEPLG","COMESA","EAC","ECOWAS","IGAD","IOC","MRU","SACU","UEMOA","UMA","PALOP","PARTA","CACM","EurAsEC","Agadir","SAARC","ASEAN","NAFTA","GCC","CSN","CARICOM","EU","CAN","ACP","Landlocked","AOSIS","SIDS","Islands","LDC"
1,143,"MUS","Mauritius",158,"MUS","Mauritius","MAURITIUS","Mauritius","Mauritius",NA,NA,NA,"Île Maurice ","Mauricio ","<U+041C><U+0430><U+0432><U+0440><U+0438><U+043A><U+0438><U+0439>","<U+0645><U+0648><U+0631><U+064A><U+0634><U+064A><U+0648><U+0633>","<U+6BDB><U+91CC><U+6C42><U+65AF> ",NA,NA,"Mauritius","MU",NA,"MP",480,"Unknown","Present",1161371,2035.197,570.643038487183,"Eastern Africa","Africa",1,NA,NA,NA,"Sub-Saharan Africa","Upper middle income","Moderately indebted",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA
