"OBJECTID","ID_0","ISO","NAME_0","OBJECTID_1","ISO3","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","POP2000","SQKM","POPSQKM","UNREGION1","UNREGION2","DEVELOPING","CIS","Transition","OECD","WBREGION","WBINCOME","WBDEBT","WBOTHER","CEEAC","CEMAC","CEPLG","COMESA","EAC","ECOWAS","IGAD","IOC","MRU","SACU","UEMOA","UMA","PALOP","PARTA","CACM","EurAsEC","Agadir","SAARC","ASEAN","NAFTA","GCC","CSN","CARICOM","EU","CAN","ACP","Landlocked","AOSIS","SIDS","Islands","LDC"
1,221,"SWZ","Swaziland",216,"SWZ","Swaziland","SWAZILAND","Swaziland","Swaziland",NA,"Ngwane",NA,"Swaziland ","Swazilandia ","<U+0421><U+0432><U+0430><U+0437><U+0438><U+043B><U+0435><U+043D><U+0434>","<U+0633><U+0648><U+0627><U+0632><U+064A><U+0644><U+0646><U+062F>","<U+53F2><U+74E6><U+6D4E><U+5170>",NA,NA,"Swaziland","SZ",NA,"WZ",748,"1900","Present",924786,17164.109,53.8790565825468,"Southern Africa","Africa",1,NA,NA,NA,"Sub-Saharan Africa","Lower middle income","Less indebted",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
