"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
1,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",1,"Buhororo",1,"Gicaca",NA,"Sous Colline","Sous Colline"
2,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",1,"Buhororo",2,"Kigereka",NA,"Sous Colline","Sous Colline"
3,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",1,"Buhororo",3,"Migereka",NA,"Sous Colline","Sous Colline"
4,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",1,"Buhororo",4,"Ritendeye",NA,"Sous Colline","Sous Colline"
5,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",2,"Buvyuko",5,"Cimbizi",NA,"Sous Colline","Sous Colline"
6,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",2,"Buvyuko",6,"Gasebeyi",NA,"Sous Colline","Sous Colline"
7,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",2,"Buvyuko",7,"Majambere",NA,"Sous Colline","Sous Colline"
8,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",2,"Buvyuko",8,"Nyongeringundu",NA,"Sous Colline","Sous Colline"
9,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",2,"Buvyuko",9,"Runyango",NA,"Sous Colline","Sous Colline"
10,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",3,"Centre-Urbain",10,"Gisovu",NA,"Sous Colline","Sous Colline"
11,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",4,"Ciya",11,"Bwayero",NA,"Sous Colline","Sous Colline"
12,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",4,"Ciya",12,"Ciya",NA,"Sous Colline","Sous Colline"
13,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",4,"Ciya",13,"Muremera",NA,"Sous Colline","Sous Colline"
14,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",4,"Ciya",14,"Musenzero",NA,"Sous Colline","Sous Colline"
15,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",5,"Gahongore",15,"Cona",NA,"Sous Colline","Sous Colline"
16,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",5,"Gahongore",16,"Gahongore",NA,"Sous Colline","Sous Colline"
17,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",5,"Gahongore",17,"Kayange",NA,"Sous Colline","Sous Colline"
18,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",5,"Gahongore",18,"Kibangu",NA,"Sous Colline","Sous Colline"
19,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",5,"Gahongore",19,"Rutana",NA,"Sous Colline","Sous Colline"
20,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",6,"Gatura",20,"Kadedemvya",NA,"Sous Colline","Sous Colline"
21,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",6,"Gatura",21,"Kayange",NA,"Sous Colline","Sous Colline"
22,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",6,"Gatura",22,"Mugombararima",NA,"Sous Colline","Sous Colline"
23,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",6,"Gatura",23,"Nyarunazi",NA,"Sous Colline","Sous Colline"
24,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",6,"Gatura",24,"Rimbo",NA,"Sous Colline","Sous Colline"
25,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",7,"Gitanga",25,"Bwosha",NA,"Sous Colline","Sous Colline"
26,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",7,"Gitanga",26,"Kigimbu",NA,"Sous Colline","Sous Colline"
27,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",7,"Gitanga",27,"Miringa",NA,"Sous Colline","Sous Colline"
28,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",8,"Karinzi",28,"Kigobe",NA,"Sous Colline","Sous Colline"
29,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",8,"Karinzi",29,"Kirehe",NA,"Sous Colline","Sous Colline"
30,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",8,"Karinzi",30,"Nyakabanda",NA,"Sous Colline","Sous Colline"
31,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",9,"Kazeke",31,"Gashanga",NA,"Sous Colline","Sous Colline"
32,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",9,"Kazeke",32,"Kagirigiri",NA,"Sous Colline","Sous Colline"
33,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",9,"Kazeke",33,"Nkona",NA,"Sous Colline","Sous Colline"
34,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",9,"Kazeke",34,"Rugunga",NA,"Sous Colline","Sous Colline"
35,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",10,"Kivyiru",35,"Gakindo",NA,"Sous Colline","Sous Colline"
36,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",10,"Kivyiru",36,"Kigondera",NA,"Sous Colline","Sous Colline"
37,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",10,"Kivyiru",37,"Kivyiru",NA,"Sous Colline","Sous Colline"
38,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",10,"Kivyiru",38,"Muyange",NA,"Sous Colline","Sous Colline"
39,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",11,"Mitakataka",39,"Kanombe",NA,"Sous Colline","Sous Colline"
40,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",11,"Mitakataka",40,"Mitakataka",NA,"Sous Colline","Sous Colline"
41,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",11,"Mitakataka",41,"Rugoti",NA,"Sous Colline","Sous Colline"
42,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",12,"Mugimbu",42,"Mugimbu",NA,"Sous Colline","Sous Colline"
43,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",12,"Mugimbu",43,"Nyagatare",NA,"Sous Colline","Sous Colline"
44,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",12,"Mugimbu",44,"Rwankuba",NA,"Sous Colline","Sous Colline"
45,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",13,"Muhanza",45,"Gitaramuka",NA,"Sous Colline","Sous Colline"
46,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",13,"Muhanza",46,"Mugombwa",NA,"Sous Colline","Sous Colline"
47,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",13,"Muhanza",47,"Muhanza",NA,"Sous Colline","Sous Colline"
48,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",14,"Muhenga",48,"Buvyuko",NA,"Sous Colline","Sous Colline"
49,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",14,"Muhenga",49,"Karonge",NA,"Sous Colline","Sous Colline"
50,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",14,"Muhenga",50,"Muhenga",NA,"Sous Colline","Sous Colline"
51,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",14,"Muhenga",51,"Nyabwiremba",NA,"Sous Colline","Sous Colline"
52,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",14,"Muhenga",52,"Remera",NA,"Sous Colline","Sous Colline"
53,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",15,"Muramba",53,"Gisasa",NA,"Sous Colline","Sous Colline"
54,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",15,"Muramba",54,"Mwarira",NA,"Sous Colline","Sous Colline"
55,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",15,"Muramba",55,"Ndaro",NA,"Sous Colline","Sous Colline"
56,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",15,"Muramba",56,"Rabiro",NA,"Sous Colline","Sous Colline"
57,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",16,"Mwanda",57,"Butagaye",NA,"Sous Colline","Sous Colline"
58,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",16,"Mwanda",58,"Gihongore",NA,"Sous Colline","Sous Colline"
59,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",16,"Mwanda",59,"Gisare",NA,"Sous Colline","Sous Colline"
60,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",16,"Mwanda",60,"Mwanda",NA,"Sous Colline","Sous Colline"
61,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",17,"Ngara",61,"Gashinge",NA,"Sous Colline","Sous Colline"
62,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",17,"Ngara",62,"Kagundu",NA,"Sous Colline","Sous Colline"
63,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",17,"Ngara",63,"Migende",NA,"Sous Colline","Sous Colline"
64,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",18,"Nyabitaka",64,"Carama",NA,"Sous Colline","Sous Colline"
65,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",18,"Nyabitaka",65,"Gasira",NA,"Sous Colline","Sous Colline"
66,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",18,"Nyabitaka",66,"Nyabitaka",NA,"Sous Colline","Sous Colline"
67,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",19,"Rugunga",67,"Buhandagaza",NA,"Sous Colline","Sous Colline"
68,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",19,"Rugunga",68,"Kamagajo",NA,"Sous Colline","Sous Colline"
69,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",19,"Rugunga",69,"Muhweza",NA,"Sous Colline","Sous Colline"
70,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",19,"Rugunga",70,"Mutoha",NA,"Sous Colline","Sous Colline"
71,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",19,"Rugunga",71,"Rugunga",NA,"Sous Colline","Sous Colline"
72,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",20,"Rurabo",72,"Kavumu",NA,"Sous Colline","Sous Colline"
73,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",20,"Rurabo",73,"Rurabo",NA,"Sous Colline","Sous Colline"
74,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",20,"Rurabo",74,"Taba",NA,"Sous Colline","Sous Colline"
75,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",21,"Shari",75,"Giko",NA,"Sous Colline","Sous Colline"
76,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",21,"Shari",76,"Kanama",NA,"Sous Colline","Sous Colline"
77,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",21,"Shari",77,"Kivoga",NA,"Sous Colline","Sous Colline"
78,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",21,"Shari",78,"Nyagitovu",NA,"Sous Colline","Sous Colline"
79,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",21,"Shari",79,"Nyagonga",NA,"Sous Colline","Sous Colline"
80,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",21,"Shari",80,"Ruvumvu",NA,"Sous Colline","Sous Colline"
81,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",22,"Zina",81,"Buhembe",NA,"Sous Colline","Sous Colline"
82,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",22,"Zina",82,"Nyabikero",NA,"Sous Colline","Sous Colline"
83,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",22,"Zina",83,"Uwindege",NA,"Sous Colline","Sous Colline"
84,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",22,"Zina",84,"Uwinyundo",NA,"Sous Colline","Sous Colline"
85,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",22,"Zina",85,"Zina",NA,"Sous Colline","Sous Colline"
86,39,"BDI","Burundi",1,"Bubanza",1,"Bubanza",22,"Zina",86,"Zingwe",NA,"Sous Colline","Sous Colline"
87,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",23,"Buramata",87,"Buramata",NA,"Sous Colline","Sous Colline"
88,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",23,"Buramata",88,"Kayange",NA,"Sous Colline","Sous Colline"
89,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",23,"Buramata",89,"Kizina",NA,"Sous Colline","Sous Colline"
90,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",23,"Buramata",90,"Randa",NA,"Sous Colline","Sous Colline"
91,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",24,"Buringa",91,"Kagaragara",NA,"Sous Colline","Sous Colline"
92,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",24,"Buringa",92,"N.A. (003BDI001002002002)",NA,"Sous Colline","Sous Colline"
93,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",24,"Buringa",93,"N.A. (003BDI001002002003)",NA,"Sous Colline","Sous Colline"
94,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",24,"Buringa",94,"N.A. (003BDI001002002004)",NA,"Sous Colline","Sous Colline"
95,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",24,"Buringa",95,"N.A. (003BDI001002002005)",NA,"Sous Colline","Sous Colline"
96,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",25,"Bwiza Bwa Ninga",96,"Bukeyeneza",NA,"Sous Colline","Sous Colline"
97,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",25,"Bwiza Bwa Ninga",97,"Dufatanemunda",NA,"Sous Colline","Sous Colline"
98,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",26,"Domaine Militaire",98,"Domaine Militaire",NA,"Sous Colline","Sous Colline"
99,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",99,"N.A. (003BDI001002005001)",NA,"Sous Colline","Sous Colline"
100,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",100,"N.A. (003BDI001002005002)",NA,"Sous Colline","Sous Colline"
101,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",101,"N.A. (003BDI001002005003)",NA,"Sous Colline","Sous Colline"
102,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",102,"N.A. (003BDI001002005004)",NA,"Sous Colline","Sous Colline"
103,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",103,"N.A. (003BDI001002005005)",NA,"Sous Colline","Sous Colline"
104,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",104,"N.A. (003BDI001002005006)",NA,"Sous Colline","Sous Colline"
105,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",105,"N.A. (003BDI001002005007)",NA,"Sous Colline","Sous Colline"
106,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",106,"N.A. (003BDI001002005008)",NA,"Sous Colline","Sous Colline"
107,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",107,"N.A. (003BDI001002005009)",NA,"Sous Colline","Sous Colline"
108,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",27,"Gihanga",108,"N.A. (003BDI001002005010)",NA,"Sous Colline","Sous Colline"
109,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",28,"Gihungwe",109,"Gihungwe",NA,"Sous Colline","Sous Colline"
110,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",28,"Gihungwe",110,"Kansayo",NA,"Sous Colline","Sous Colline"
111,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",28,"Gihungwe",111,"Mukindo",NA,"Sous Colline","Sous Colline"
112,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",28,"Gihungwe",112,"N.A. (003BDI001002006006)",NA,"Sous Colline","Sous Colline"
113,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",28,"Gihungwe",113,"N.A. (003BDI001002006008)",NA,"Sous Colline","Sous Colline"
114,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",28,"Gihungwe",114,"Nyamitanga",NA,"Sous Colline","Sous Colline"
115,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",28,"Gihungwe",115,"Ruhahe",NA,"Sous Colline","Sous Colline"
116,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",28,"Gihungwe",116,"Sasira",NA,"Sous Colline","Sous Colline"
117,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",29,"Mpanda",117,"Nyabumwe",NA,"Sous Colline","Sous Colline"
118,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",29,"Mpanda",118,"Nyamahoro",NA,"Sous Colline","Sous Colline"
119,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",29,"Mpanda",119,"Rabiro",NA,"Sous Colline","Sous Colline"
120,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",30,"Mudubugu",120,"Kayange",NA,"Sous Colline","Sous Colline"
121,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",30,"Mudubugu",121,"Mudubugu",NA,"Sous Colline","Sous Colline"
122,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",30,"Mudubugu",122,"Rugunga",NA,"Sous Colline","Sous Colline"
123,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",31,"Murira",123,"Bikorwa",NA,"Sous Colline","Sous Colline"
124,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",31,"Murira",124,"Kiya",NA,"Sous Colline","Sous Colline"
125,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",32,"Ninga",125,"Mugerero",NA,"Sous Colline","Sous Colline"
126,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",32,"Ninga",126,"Muhombahomba",NA,"Sous Colline","Sous Colline"
127,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",32,"Ninga",127,"Ruhahe",NA,"Sous Colline","Sous Colline"
128,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",33,"Nyeshanga",128,"Majambere",NA,"Sous Colline","Sous Colline"
129,39,"BDI","Burundi",1,"Bubanza",2,"Gihanga",33,"Nyeshanga",129,"Nyeshanga",NA,"Sous Colline","Sous Colline"
130,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",34,"Butanuka",130,"Butanuka",NA,"Sous Colline","Sous Colline"
131,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",34,"Butanuka",131,"Munyinya",NA,"Sous Colline","Sous Colline"
132,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",34,"Butanuka",132,"Nyendago",NA,"Sous Colline","Sous Colline"
133,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",35,"Butembe",133,"Butembe",NA,"Sous Colline","Sous Colline"
134,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",35,"Butembe",134,"Murahura",NA,"Sous Colline","Sous Colline"
135,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",36,"Gahwazi",135,"Gahwazi",NA,"Sous Colline","Sous Colline"
136,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",36,"Gahwazi",136,"Gakerenke",NA,"Sous Colline","Sous Colline"
137,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",36,"Gahwazi",137,"Giheta",NA,"Sous Colline","Sous Colline"
138,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",36,"Gahwazi",138,"Mahonda",NA,"Sous Colline","Sous Colline"
139,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",36,"Gahwazi",139,"Mugaruro",NA,"Sous Colline","Sous Colline"
140,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",36,"Gahwazi",140,"Rambwe",NA,"Sous Colline","Sous Colline"
141,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",37,"Gatagura",141,"Gatagura",NA,"Sous Colline","Sous Colline"
142,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",37,"Gatagura",142,"Nyamageme",NA,"Sous Colline","Sous Colline"
143,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",37,"Gatagura",143,"Sorero",NA,"Sous Colline","Sous Colline"
144,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",38,"Gifurwe",144,"Gifugwe",NA,"Sous Colline","Sous Colline"
145,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",38,"Gifurwe",145,"Rugenge",NA,"Sous Colline","Sous Colline"
146,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",39,"Kanenga",146,"Bunwero",NA,"Sous Colline","Sous Colline"
147,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",39,"Kanenga",147,"Kanenga",NA,"Sous Colline","Sous Colline"
148,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",39,"Kanenga",148,"Rugera",NA,"Sous Colline","Sous Colline"
149,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",40,"Murengeza",149,"Murengeza",NA,"Sous Colline","Sous Colline"
150,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",41,"Musenyi",150,"Gako",NA,"Sous Colline","Sous Colline"
151,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",41,"Musenyi",151,"Musenyi",NA,"Sous Colline","Sous Colline"
152,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",41,"Musenyi",152,"N.A. (003BDI001003008003)",NA,"Sous Colline","Sous Colline"
153,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",42,"Nyamabere",153,"Nyamabere",NA,"Sous Colline","Sous Colline"
154,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",42,"Nyamabere",154,"Rubira",NA,"Sous Colline","Sous Colline"
155,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",43,"Nyomvyi",155,"Mitakataka",NA,"Sous Colline","Sous Colline"
156,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",43,"Nyomvyi",156,"Nyarurambi",NA,"Sous Colline","Sous Colline"
157,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",43,"Nyomvyi",157,"Nyomvyi",NA,"Sous Colline","Sous Colline"
158,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",43,"Nyomvyi",158,"Sagamba",NA,"Sous Colline","Sous Colline"
159,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",44,"Ruziba",159,"Catwa",NA,"Sous Colline","Sous Colline"
160,39,"BDI","Burundi",1,"Bubanza",3,"Mpanda",44,"Ruziba",160,"Gasave",NA,"Sous Colline","Sous Colline"
161,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",45,"Bubenga",161,"Giterama",NA,"Sous Colline","Sous Colline"
162,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",45,"Bubenga",162,"Rutonde",NA,"Sous Colline","Sous Colline"
163,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",46,"Buhurika",163,"Higiro",NA,"Sous Colline","Sous Colline"
164,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",46,"Buhurika",164,"Kabenga",NA,"Sous Colline","Sous Colline"
165,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",46,"Buhurika",165,"Kibenga",NA,"Sous Colline","Sous Colline"
166,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",46,"Buhurika",166,"Ngara",NA,"Sous Colline","Sous Colline"
167,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",46,"Buhurika",167,"Ngere",NA,"Sous Colline","Sous Colline"
168,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",46,"Buhurika",168,"Nyabubuye",NA,"Sous Colline","Sous Colline"
169,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",46,"Buhurika",169,"Tero",NA,"Sous Colline","Sous Colline"
170,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",47,"Bukinga",170,"Bukinga",NA,"Sous Colline","Sous Colline"
171,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",47,"Bukinga",171,"Gitonganikwa",NA,"Sous Colline","Sous Colline"
172,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",48,"Busiga",172,"Burundu",NA,"Sous Colline","Sous Colline"
173,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",48,"Busiga",173,"Higiro",NA,"Sous Colline","Sous Colline"
174,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",48,"Busiga",174,"Kigina",NA,"Sous Colline","Sous Colline"
175,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",48,"Busiga",175,"Murambi",NA,"Sous Colline","Sous Colline"
176,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",48,"Busiga",176,"Nkunda",NA,"Sous Colline","Sous Colline"
177,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",48,"Busiga",177,"Nyabikungu",NA,"Sous Colline","Sous Colline"
178,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",48,"Busiga",178,"Nyamuriruma",NA,"Sous Colline","Sous Colline"
179,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",48,"Busiga",179,"Rukoni",NA,"Sous Colline","Sous Colline"
180,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",49,"Butaha",180,"Butaha",NA,"Sous Colline","Sous Colline"
181,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",49,"Butaha",181,"Gamba",NA,"Sous Colline","Sous Colline"
182,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",49,"Butaha",182,"Ndaro",NA,"Sous Colline","Sous Colline"
183,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",50,"Dondi",183,"Bumba",NA,"Sous Colline","Sous Colline"
184,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",50,"Dondi",184,"Dondi",NA,"Sous Colline","Sous Colline"
185,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",51,"Gashinge",185,"Bambo",NA,"Sous Colline","Sous Colline"
186,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",51,"Gashinge",186,"Burarana",NA,"Sous Colline","Sous Colline"
187,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",51,"Gashinge",187,"Ngomyi",NA,"Sous Colline","Sous Colline"
188,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",51,"Gashinge",188,"Nyarucamo",NA,"Sous Colline","Sous Colline"
189,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",51,"Gashinge",189,"Rwisha",NA,"Sous Colline","Sous Colline"
190,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",52,"Gatare",190,"Gashore",NA,"Sous Colline","Sous Colline"
191,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",52,"Gatare",191,"Gayiro",NA,"Sous Colline","Sous Colline"
192,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",52,"Gatare",192,"Mukungu",NA,"Sous Colline","Sous Colline"
193,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",52,"Gatare",193,"Nyevu",NA,"Sous Colline","Sous Colline"
194,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",53,"Kanazi",194,"Buvyukana",NA,"Sous Colline","Sous Colline"
195,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",53,"Kanazi",195,"Kanazi",NA,"Sous Colline","Sous Colline"
196,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",53,"Kanazi",196,"Karima",NA,"Sous Colline","Sous Colline"
197,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",53,"Kanazi",197,"Kinyota",NA,"Sous Colline","Sous Colline"
198,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",53,"Kanazi",198,"Mpinga",NA,"Sous Colline","Sous Colline"
199,39,"BDI","Burundi",1,"Bubanza",4,"Musigati",53,"Kanazi",199,"Nyaruyaga",NA,"Sous Colline","Sous Colline"
