"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
65,39,"BDI","Burundi",8,"Karuzi",65,"Buhiga","Commune","Commune",NA,NA
66,39,"BDI","Burundi",8,"Karuzi",66,"Gihogazi","Commune","Commune",NA,NA
67,39,"BDI","Burundi",8,"Karuzi",67,"Gitaramuka","Commune","Commune",NA,NA
68,39,"BDI","Burundi",8,"Karuzi",68,"Mutumba","Commune","Commune",NA,NA
69,39,"BDI","Burundi",8,"Karuzi",69,"Nyabikere","Commune","Commune",NA,NA
70,39,"BDI","Burundi",8,"Karuzi",70,"Shombo","Commune","Commune",NA,NA
71,39,"BDI","Burundi",9,"Kayanza",71,"Butaganzwa1","Commune","Commune",NA,NA
72,39,"BDI","Burundi",9,"Kayanza",72,"Gahombo","Commune","Commune",NA,NA
73,39,"BDI","Burundi",9,"Kayanza",73,"Gatara","Commune","Commune",NA,NA
74,39,"BDI","Burundi",9,"Kayanza",74,"Kabarore","Commune","Commune",NA,NA
75,39,"BDI","Burundi",9,"Kayanza",75,"Kayanza","Commune","Commune",NA,NA
76,39,"BDI","Burundi",9,"Kayanza",76,"Matongo","Commune","Commune",NA,NA
77,39,"BDI","Burundi",9,"Kayanza",77,"Muhanga","Commune","Commune",NA,NA
78,39,"BDI","Burundi",9,"Kayanza",78,"Muruta","Commune","Commune",NA,NA
79,39,"BDI","Burundi",9,"Kayanza",79,"Rango","Commune","Commune",NA,NA
80,39,"BDI","Burundi",10,"Kirundo",80,"Bugabira","Commune","Commune",NA,NA
81,39,"BDI","Burundi",10,"Kirundo",81,"Busoni","Commune","Commune",NA,NA
82,39,"BDI","Burundi",10,"Kirundo",82,"Bwambarangwe","Commune","Commune",NA,NA
83,39,"BDI","Burundi",10,"Kirundo",83,"Gitobe","Commune","Commune",NA,NA
84,39,"BDI","Burundi",10,"Kirundo",84,"Kirundo","Commune","Commune",NA,NA
85,39,"BDI","Burundi",10,"Kirundo",85,"Ntega","Commune","Commune",NA,NA
86,39,"BDI","Burundi",10,"Kirundo",86,"Vumbi","Commune","Commune",NA,"Vumbi-Bukuba"
87,39,"BDI","Burundi",11,"Makamba",87,"Kayogoro","Commune","Commune",NA,NA
88,39,"BDI","Burundi",11,"Makamba",88,"Kibago","Commune","Commune",NA,NA
89,39,"BDI","Burundi",11,"Makamba",89,"Lake Tanganyika","Water body","Water body",NA,NA
90,39,"BDI","Burundi",11,"Makamba",90,"Mabanda","Commune","Commune",NA,NA
91,39,"BDI","Burundi",11,"Makamba",91,"Makamba","Commune","Commune",NA,NA
92,39,"BDI","Burundi",11,"Makamba",92,"Nyanza-Lac","Commune","Commune",NA,"Nyanza Lac"
93,39,"BDI","Burundi",11,"Makamba",93,"Vugizo","Commune","Commune",NA,NA
94,39,"BDI","Burundi",12,"Muramvya",94,"Bukeye","Commune","Commune",NA,NA
95,39,"BDI","Burundi",12,"Muramvya",95,"Kiganda","Commune","Commune",NA,NA
96,39,"BDI","Burundi",12,"Muramvya",96,"Mbuye","Commune","Commune",NA,NA
97,39,"BDI","Burundi",12,"Muramvya",97,"Muramvya","Commune","Commune",NA,"Muramviya"
98,39,"BDI","Burundi",12,"Muramvya",98,"Rutegama","Commune","Commune",NA,NA
99,39,"BDI","Burundi",13,"Muyinga",99,"Buhinyuza","Commune","Commune",NA,"Buhinvuza"
100,39,"BDI","Burundi",13,"Muyinga",100,"Butihinda","Commune","Commune",NA,NA
101,39,"BDI","Burundi",13,"Muyinga",101,"Gashoho","Commune","Commune",NA,NA
102,39,"BDI","Burundi",13,"Muyinga",102,"Gasorwe","Commune","Commune",NA,NA
103,39,"BDI","Burundi",13,"Muyinga",103,"Giteranyi","Commune","Commune",NA,NA
104,39,"BDI","Burundi",13,"Muyinga",104,"Muyinga","Commune","Commune",NA,NA
105,39,"BDI","Burundi",13,"Muyinga",105,"Mwakiro","Commune","Commune",NA,NA
106,39,"BDI","Burundi",14,"Mwaro",106,"Bisoro","Commune","Commune",NA,NA
107,39,"BDI","Burundi",14,"Mwaro",107,"Gisozi","Commune","Commune",NA,NA
108,39,"BDI","Burundi",14,"Mwaro",108,"Kayokwe","Commune","Commune",NA,NA
109,39,"BDI","Burundi",14,"Mwaro",109,"Ndava","Commune","Commune",NA,NA
110,39,"BDI","Burundi",14,"Mwaro",110,"Nyabihanga","Commune","Commune",NA,NA
111,39,"BDI","Burundi",14,"Mwaro",111,"Rusaka","Commune","Commune",NA,NA
112,39,"BDI","Burundi",15,"Ngozi",112,"Busiga","Commune","Commune",NA,NA
113,39,"BDI","Burundi",15,"Ngozi",113,"Gashikanwa","Commune","Commune",NA,NA
114,39,"BDI","Burundi",15,"Ngozi",114,"Kiremba","Commune","Commune",NA,NA
115,39,"BDI","Burundi",15,"Ngozi",115,"Marangara","Commune","Commune",NA,NA
116,39,"BDI","Burundi",15,"Ngozi",116,"Mwumba","Commune","Commune",NA,NA
117,39,"BDI","Burundi",15,"Ngozi",117,"Ngozi","Commune","Commune",NA,NA
118,39,"BDI","Burundi",15,"Ngozi",118,"Nyamurenza","Commune","Commune",NA,NA
119,39,"BDI","Burundi",15,"Ngozi",119,"Ruhororo","Commune","Commune",NA,NA
120,39,"BDI","Burundi",15,"Ngozi",120,"Tangara","Commune","Commune",NA,NA
121,39,"BDI","Burundi",16,"Rutana",121,"Bukemba","Commune","Commune",NA,NA
122,39,"BDI","Burundi",16,"Rutana",122,"Giharo","Commune","Commune",NA,NA
123,39,"BDI","Burundi",16,"Rutana",123,"Gitanga","Commune","Commune",NA,NA
124,39,"BDI","Burundi",16,"Rutana",124,"Mpinga-Kayove","Commune","Commune",NA,NA
125,39,"BDI","Burundi",16,"Rutana",125,"Musongati","Commune","Commune",NA,NA
126,39,"BDI","Burundi",16,"Rutana",126,"Rutana","Commune","Commune",NA,NA
127,39,"BDI","Burundi",17,"Ruyigi",127,"Butaganzwa2","Commune","Commune",NA,NA
128,39,"BDI","Burundi",17,"Ruyigi",128,"Butezi","Commune","Commune",NA,NA
129,39,"BDI","Burundi",17,"Ruyigi",129,"Bweru","Commune","Commune",NA,NA
130,39,"BDI","Burundi",17,"Ruyigi",130,"Gisuru","Commune","Commune",NA,NA
131,39,"BDI","Burundi",17,"Ruyigi",131,"Kinyinya","Commune","Commune",NA,NA
132,39,"BDI","Burundi",17,"Ruyigi",132,"Nyabitsinda","Commune","Commune",NA,NA
133,39,"BDI","Burundi",17,"Ruyigi",133,"Ruyigi","Commune","Commune",NA,NA
